number,surah,index,riwayah,ayah,canonical_rasm_rasm_uthmani,riwayah_rasm_uthmani,same_rasm,status
25321,9,1539,bazzi,82,بِأَمۡوَٰلِهِمۡ,بِأَمۡوَٰلِهِمُۥ,1,diacritic_variant
25322,9,1540,warsh,82,وَأَنفُسِهِمۡ,وَأَنفُسِهِمْ,1,diacritic_variant
25322,9,1540,qalun,82,وَأَنفُسِهِمۡ,وَأَنفُسِهِمْ,1,diacritic_variant
25322,9,1540,bazzi,82,وَأَنفُسِهِمۡ,وَأَنفُسِهِمُۥ,1,diacritic_variant
25323,9,1541,warsh,82,فِي,فِے,1,identical
25323,9,1541,qalun,82,فِي,فِے,1,identical
25325,9,1543,warsh,82,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
25325,9,1543,qalun,82,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
25325,9,1543,duri,82,ٱللَّهِ,اِ۬للَّهِ,1,diacritic_variant
25325,9,1543,susi,82,ٱللَّهِ,ࡵ۬للَّهِ,1,diacritic_variant
25329,9,1547,warsh,82,فِي,فِے,1,identical
25329,9,1547,qalun,82,فِي,فِے,1,identical
25330,9,1548,warsh,82,ٱلۡحَرِّ,ࡴ۬لْحَرِّ,1,diacritic_variant
25330,9,1548,qalun,82,ٱلۡحَرِّ,ࡴ۬لْحَرِّ,1,diacritic_variant
25330,9,1548,duri,82,ٱلۡحَرِّ,اِ۬لۡحَرِّ,1,diacritic_variant
25330,9,1548,susi,82,ٱلۡحَرِّ,ࡵ۬لۡحَرِّ,1,diacritic_variant
25331,9,1549,warsh,82,قُلۡ,قُلْ,1,identical
25331,9,1549,qalun,82,قُلۡ,قُلْ,1,identical
25335,9,1553,warsh,82,حَرࣰّا,حَرّاࣰ,1,diacritic_variant
25335,9,1553,qalun,82,حَرࣰّا,حَرّاࣰ,1,diacritic_variant
25335,9,1553,duri,82,حَرࣰّا,حَرّٗا,1,diacritic_variant
25336,9,1554,warsh,82,لَّوۡ,لَّوْ,1,identical
25336,9,1554,qalun,82,لَّوۡ,لَّوْ,1,identical
25338,9,1556,warsh,82,يَفۡقَهُونَ,يَفْقَهُونَ,1,identical
25338,9,1556,qalun,82,يَفۡقَهُونَ,يَفْقَهُونَ,1,identical
25339,9,1557,warsh,83,فَلۡيَضۡحَكُواْ,فَلْيَضْحَكُواْ,1,identical
25339,9,1557,qalun,83,فَلۡيَضۡحَكُواْ,فَلْيَضْحَكُواْ,1,identical
25340,9,1558,warsh,83,قَلِيلࣰا,قَلِيلاࣰ,1,diacritic_variant
25340,9,1558,qalun,83,قَلِيلࣰا,قَلِيلاࣰ,1,diacritic_variant
25340,9,1558,duri,83,قَلِيلࣰا,قَلِيلٗا,1,diacritic_variant
25341,9,1559,warsh,83,وَلۡيَبۡكُواْ,وَلْيَبْكُواْ,1,identical
25341,9,1559,qalun,83,وَلۡيَبۡكُواْ,وَلْيَبْكُواْ,1,identical
25342,9,1560,warsh,83,كَثِيرࣰا,كَثِيراࣰ,1,diacritic_variant
25342,9,1560,qalun,83,كَثِيرࣰا,كَثِيراࣰ,1,diacritic_variant
25342,9,1560,duri,83,كَثِيرࣰا,كَثِيرٗا,1,diacritic_variant
25346,9,1564,warsh,83,يَكۡسِبُونَ,يَكْسِبُونَ,1,identical
25346,9,1564,qalun,83,يَكۡسِبُونَ,يَكْسِبُونَ,1,identical
25349,9,1567,warsh,84,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
25349,9,1567,qalun,84,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
25349,9,1567,duri,84,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
25349,9,1567,susi,84,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
25351,9,1569,duri,84,طَآئِفَةࣲ,طَآئِفَةٖ,1,identical
25352,9,1570,warsh,84,مِّنۡهُمۡ,مِّنْهُمْ,1,diacritic_variant
25352,9,1570,qalun,84,مِّنۡهُمۡ,مِّنْهُمْ,1,diacritic_variant
25352,9,1570,bazzi,84,مِّنۡهُمۡ,مِّنۡهُمُۥ,1,diacritic_variant
25353,9,1571,warsh,84,فَٱسۡتَٔۡذَنُوكَ,فَاسْتَٰذَنُوكَ,1,dotting_variant
25353,9,1571,qalun,84,فَٱسۡتَٔۡذَنُوكَ,فَاسْتَْٔذَنُوكَ,1,dotting_variant
25353,9,1571,duri,84,فَٱسۡتَٔۡذَنُوكَ,فَاَسۡتَٔۡذَنُوكَ,1,dotting_variant
25353,9,1571,susi,84,فَٱسۡتَٔۡذَنُوكَ,فَاَسۡتَٰذَنُوكَ,1,dotting_variant
25354,9,1572,warsh,84,لِلۡخُرُوجِ,لِلْخُرُوجِ,1,identical
25354,9,1572,qalun,84,لِلۡخُرُوجِ,لِلْخُرُوجِ,1,identical
25357,9,1575,warsh,84,تَخۡرُجُواْ,تَخْرُجُواْ,1,identical
25357,9,1575,qalun,84,تَخۡرُجُواْ,تَخْرُجُواْ,1,identical
25358,9,1576,shubah,83,مَعِيَ,مَعِيٓ,1,diacritic_variant
25359,9,1577,warsh,84,أَبَدࣰا,أَبَداࣰ,1,diacritic_variant
25359,9,1577,qalun,84,أَبَدࣰا,أَبَداࣰ,1,diacritic_variant
25359,9,1577,duri,84,أَبَدࣰا,أَبَدٗا,1,diacritic_variant
25362,9,1580,shubah,83,مَعِيَ,مَعِي,1,diacritic_variant
25362,9,1580,warsh,84,مَعِيَ,مَعِے,1,diacritic_variant
25362,9,1580,qalun,84,مَعِيَ,مَعِے,1,diacritic_variant
25362,9,1580,duri,84,مَعِيَ,مَعِي,1,diacritic_variant
25362,9,1580,susi,84,مَعِيَ,مَعِي,1,diacritic_variant
25362,9,1580,bazzi,84,مَعِيَ,مَعِي,1,diacritic_variant
25363,9,1581,warsh,84,عَدُوًّا,عَدُوّاً,1,diacritic_variant
25363,9,1581,qalun,84,عَدُوًّا,عَدُوّاً,1,diacritic_variant
25364,9,1582,warsh,84,إِنَّكُمۡ,ࡴنَّكُمْ,1,diacritic_variant
25364,9,1582,qalun,84,إِنَّكُمۡ,إِنَّكُمْ,1,diacritic_variant
25364,9,1582,bazzi,84,إِنَّكُمۡ,إِنَّكُمُۥ,1,diacritic_variant
25365,9,1583,bazzi,84,رَضِيتُم,رَضِيتُمُۥ,1,diacritic_variant
25366,9,1584,warsh,84,بِٱلۡقُعُودِ,بِالْقُعُودِ,1,identical
25366,9,1584,qalun,84,بِٱلۡقُعُودِ,بِالْقُعُودِ,1,identical
25366,9,1584,duri,84,بِٱلۡقُعُودِ,بِالۡقُعُودِ,1,identical
25366,9,1584,susi,84,بِٱلۡقُعُودِ,بِالۡقُعُودِ,1,identical
25368,9,1586,duri,84,مَرَّةࣲ,مَرَّةٖ,1,identical
25369,9,1587,warsh,84,فَٱقۡعُدُواْ,فَاقْعُدُواْ,1,diacritic_variant
25369,9,1587,qalun,84,فَٱقۡعُدُواْ,فَاقْعُدُواْ,1,diacritic_variant
25369,9,1587,duri,84,فَٱقۡعُدُواْ,فَاَقۡعُدُواْ,1,diacritic_variant
25369,9,1587,susi,84,فَٱقۡعُدُواْ,فَاَقۡعُدُواْ,1,diacritic_variant
25371,9,1589,warsh,84,ٱلۡخَٰلِفِينَ,ࡰ۬لْخَٰلِفِينَ,1,diacritic_variant
25371,9,1589,qalun,84,ٱلۡخَٰلِفِينَ,ࡰ۬لْخَٰلِفِينَ,1,diacritic_variant
25371,9,1589,duri,84,ٱلۡخَٰلِفِينَ,اَ۬لۡخَٰلِفِينَ,1,diacritic_variant
25371,9,1589,susi,84,ٱلۡخَٰلِفِينَ,ࡱ۬لۡخَٰلِفِينَ,1,diacritic_variant
25374,9,1592,qalun,85,عَلَىٰٓ,عَلَىٰ,1,diacritic_variant
25374,9,1592,susi,85,عَلَىٰٓ,عَلَىٰ,1,diacritic_variant
25374,9,1592,bazzi,85,عَلَىٰٓ,عَلَىٰ,1,diacritic_variant
25375,9,1593,duri,85,أَحَدࣲ,أَحَدٖ,1,identical
25376,9,1594,warsh,85,مِّنۡهُم,مِّنْهُم,1,diacritic_variant
25376,9,1594,qalun,85,مِّنۡهُم,مِّنْهُم,1,diacritic_variant
25376,9,1594,bazzi,85,مِّنۡهُم,مِّنۡهُمُۥ,1,diacritic_variant
25377,9,1595,bazzi,85,مَّاتَ,مَاتَ,1,diacritic_variant
25378,9,1596,warsh,85,أَبَدࣰا,أَبَداࣰ,1,diacritic_variant
25378,9,1596,qalun,85,أَبَدࣰا,أَبَداࣰ,1,diacritic_variant
25378,9,1596,duri,85,أَبَدࣰا,أَبَدٗا,1,diacritic_variant
25380,9,1598,warsh,85,تَقُمۡ,تَقُمْ,1,identical
25380,9,1598,qalun,85,تَقُمۡ,تَقُمْ,1,identical
25382,9,1600,warsh,85,قَبۡرِهِۦٓ,قَبْرِهِۦٓ,1,diacritic_variant
25382,9,1600,qalun,85,قَبۡرِهِۦٓ,قَبْرِهِۦ,1,diacritic_variant
25382,9,1600,susi,85,قَبۡرِهِۦٓ,قَبۡرِهِۦ,1,diacritic_variant
25382,9,1600,bazzi,85,قَبۡرِهِۦٓ,قَبۡرِهِۦ,1,diacritic_variant
25383,9,1601,warsh,85,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
25383,9,1601,qalun,85,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
25383,9,1601,bazzi,85,إِنَّهُمۡ,إِنَّهُمُۥ,1,diacritic_variant
25385,9,1603,warsh,85,بِٱللَّهِ,بِاللَّهِ,1,identical
25385,9,1603,qalun,85,بِٱللَّهِ,بِاللَّهِ,1,identical
25385,9,1603,duri,85,بِٱللَّهِ,بِاللَّهِ,1,identical
25385,9,1603,susi,85,بِٱللَّهِ,بِاللَّهِ,1,identical
25388,9,1606,warsh,85,وَهُمۡ,وَهُمْ,1,diacritic_variant
25388,9,1606,qalun,85,وَهُمۡ,وَهُمْ,1,diacritic_variant
25388,9,1606,bazzi,85,وَهُمۡ,وَهُمُۥ,1,diacritic_variant
25391,9,1609,warsh,86,تُعۡجِبۡكَ,تُعْجِبْكَ,1,identical
25391,9,1609,qalun,86,تُعۡجِبۡكَ,تُعْجِبْكَ,1,identical
25392,9,1610,warsh,86,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
25392,9,1610,qalun,86,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
25392,9,1610,bazzi,86,أَمۡوَٰلُهُمۡ,أَمۡوَٰلُهُمُۥ,1,diacritic_variant
25393,9,1611,warsh,86,وَأَوۡلَٰدُهُمۡ,وَأَوْلَٰدُهُمُۥٓ,1,diacritic_variant
25393,9,1611,qalun,86,وَأَوۡلَٰدُهُمۡ,وَأَوْلَٰدُهُمْ,1,diacritic_variant
25393,9,1611,bazzi,86,وَأَوۡلَٰدُهُمۡ,وَأَوۡلَٰدُهُمُۥ,1,diacritic_variant
25396,9,1614,warsh,86,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
25396,9,1614,qalun,86,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
25396,9,1614,duri,86,ٱللَّهُ,اُ۬للَّهُ,1,diacritic_variant
25396,9,1614,susi,86,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
25397,9,1615,warsh,86,أَن,أَنْ,1,diacritic_variant
25397,9,1615,qalun,86,أَن,أَنْ,1,diacritic_variant
25398,9,1616,warsh,86,يُعَذِّبَهُم,يُّعَذِّبَهُم,1,diacritic_variant
25398,9,1616,qalun,86,يُعَذِّبَهُم,يُّعَذِّبَهُم,1,diacritic_variant
25398,9,1616,bazzi,86,يُعَذِّبَهُم,يُعَذِّبَهُمُۥ,1,diacritic_variant
25400,9,1618,warsh,86,فِي,فِے,1,identical
25400,9,1618,qalun,86,فِي,فِے,1,identical
25401,9,1619,warsh,86,ٱلدُّنۡيَا,ࡴ۬لدُّنْيٜا,1,diacritic_variant
25401,9,1619,qalun,86,ٱلدُّنۡيَا,ࡴ۬لدُّنْيَا,1,diacritic_variant
25401,9,1619,duri,86,ٱلدُّنۡيَا,اِ۬لدُّنۡيۭا,1,diacritic_variant
25401,9,1619,susi,86,ٱلدُّنۡيَا,ࡵ۬لدُّنۡي۪ا,1,diacritic_variant
25402,9,1620,warsh,86,وَتَزۡهَقَ,وَتَزْهَقَ,1,identical
25402,9,1620,qalun,86,وَتَزۡهَقَ,وَتَزْهَقَ,1,identical
25403,9,1621,warsh,86,أَنفُسُهُمۡ,أَنفُسُهُمْ,1,diacritic_variant
25403,9,1621,qalun,86,أَنفُسُهُمۡ,أَنفُسُهُمْ,1,diacritic_variant
25403,9,1621,bazzi,86,أَنفُسُهُمۡ,أَنفُسُهُمُۥ,1,diacritic_variant
25404,9,1622,warsh,86,وَهُمۡ,وَهُمْ,1,diacritic_variant
25404,9,1622,qalun,86,وَهُمۡ,وَهُمْ,1,diacritic_variant
25404,9,1622,bazzi,86,وَهُمۡ,وَهُمُۥ,1,diacritic_variant
25406,9,1624,qalun,87,وَإِذَآ,وَإِذَا,1,diacritic_variant
25406,9,1624,susi,87,وَإِذَآ,وَإِذَا,1,diacritic_variant
25406,9,1624,bazzi,87,وَإِذَآ,وَإِذَا,1,diacritic_variant
25407,9,1625,warsh,87,أُنزِلَتۡ,أُنزِلَتْ,1,diacritic_variant
25407,9,1625,qalun,87,أُنزِلَتۡ,أُنزِلَتْ,1,diacritic_variant
25407,9,1625,duri,87,أُنزِلَتۡ,أُنزِلَت,1,diacritic_variant
25407,9,1625,susi,87,أُنزِلَتۡ,أُنزِلَت,1,diacritic_variant
25408,9,1626,duri,87,سُورَةٌ,سُّورَةٌ,1,diacritic_variant
25408,9,1626,susi,87,سُورَةٌ,سُّورَةٌ,1,diacritic_variant
25409,9,1627,warsh,87,أَنۡ,ࡰنَ,1,diacritic_variant
25409,9,1627,qalun,87,أَنۡ,أَنْ,1,diacritic_variant
25410,9,1628,warsh,87,ءَامِنُواْ,اٰمِنُواْ,1,diacritic_variant
25411,9,1629,warsh,87,بِٱللَّهِ,بِاللَّهِ,1,identical
25411,9,1629,qalun,87,بِٱللَّهِ,بِاللَّهِ,1,identical
25411,9,1629,duri,87,بِٱللَّهِ,بِاللَّهِ,1,identical
25411,9,1629,susi,87,بِٱللَّهِ,بِاللَّهِ,1,identical
25415,9,1633,warsh,87,ٱسۡتَٔۡذَنَكَ,ࡴٜسْتَٰذَنَكَ,1,dotting_variant
25415,9,1633,qalun,87,ٱسۡتَٔۡذَنَكَ,ࡴٜسْتَْٔذَنَكَ,1,dotting_variant
25415,9,1633,duri,87,ٱسۡتَٔۡذَنَكَ,اِ۪سۡتَٔۡذَنَكَ,1,dotting_variant
25415,9,1633,susi,87,ٱسۡتَٔۡذَنَكَ,ࡵٜسۡتَٰذَنَكَ,1,dotting_variant
25417,9,1635,warsh,87,ٱلطَّوۡلِ,ࡲ۬لطَّوْلِ,1,diacritic_variant
25417,9,1635,qalun,87,ٱلطَّوۡلِ,ࡲ۬لطَّوْلِ,1,diacritic_variant
25417,9,1635,duri,87,ٱلطَّوۡلِ,اُ۬لطَّوۡلِ,1,diacritic_variant
25417,9,1635,susi,87,ٱلطَّوۡلِ,ࡲ۬لطَّوۡلِ,1,diacritic_variant
25418,9,1636,warsh,87,مِنۡهُمۡ,مِنْهُمْ,1,diacritic_variant
25418,9,1636,qalun,87,مِنۡهُمۡ,مِنْهُمْ,1,diacritic_variant
25418,9,1636,bazzi,87,مِنۡهُمۡ,مِنۡهُمُۥ,1,diacritic_variant
25420,9,1638,warsh,87,ذَرۡنَا,ذَرْنَا,1,identical
25420,9,1638,qalun,87,ذَرۡنَا,ذَرْنَا,1,identical
25423,9,1641,warsh,87,ٱلۡقَٰعِدِينَ,ࡰ۬لْقَٰعِدِينَ,1,diacritic_variant
25423,9,1641,qalun,87,ٱلۡقَٰعِدِينَ,ࡰ۬لْقَٰعِدِينَ,1,diacritic_variant
25423,9,1641,duri,87,ٱلۡقَٰعِدِينَ,اَ۬لۡقَٰعِدِينَ,1,diacritic_variant
25423,9,1641,susi,87,ٱلۡقَٰعِدِينَ,ࡱ۬لۡقَٰعِدِينَ,1,diacritic_variant
25425,9,1643,warsh,88,بِأَن,بِأَنْ,1,diacritic_variant
25425,9,1643,qalun,88,بِأَن,بِأَنْ,1,diacritic_variant
25426,9,1644,warsh,88,يَكُونُواْ,يَّكُونُواْ,1,diacritic_variant
25426,9,1644,qalun,88,يَكُونُواْ,يَّكُونُواْ,1,diacritic_variant
25428,9,1646,warsh,88,ٱلۡخَوَالِفِ,ࡰ۬لْخَوَالِفِ,1,diacritic_variant
25428,9,1646,qalun,88,ٱلۡخَوَالِفِ,ࡰ۬لْخَوَالِفِ,1,diacritic_variant
25428,9,1646,duri,88,ٱلۡخَوَالِفِ,اَ۬لۡخَوَالِفِ,1,diacritic_variant
25428,9,1646,susi,88,ٱلۡخَوَالِفِ,ࡱ۬لۡخَوَالِفِ,1,diacritic_variant
25429,9,1647,susi,88,وَطُبِعَ,وَطُبِع,1,diacritic_variant
25430,9,1648,susi,88,عَلَىٰ,عَّلَىٰ,1,diacritic_variant
25431,9,1649,warsh,88,قُلُوبِهِمۡ,قُلُوبِهِمْ,1,diacritic_variant
25431,9,1649,qalun,88,قُلُوبِهِمۡ,قُلُوبِهِمْ,1,diacritic_variant
25431,9,1649,bazzi,88,قُلُوبِهِمۡ,قُلُوبِهِمُۥ,1,diacritic_variant
25432,9,1650,warsh,88,فَهُمۡ,فَهُمْ,1,diacritic_variant
25432,9,1650,qalun,88,فَهُمۡ,فَهُمْ,1,diacritic_variant
25432,9,1650,bazzi,88,فَهُمۡ,فَهُمُۥ,1,diacritic_variant
25434,9,1652,warsh,88,يَفۡقَهُونَ,يَفْقَهُونَ,1,identical
25434,9,1652,qalun,88,يَفۡقَهُونَ,يَفْقَهُونَ,1,identical
25436,9,1654,warsh,89,ٱلرَّسُولُ,ࡴ۬لرَّسُولُ,1,diacritic_variant
25436,9,1654,qalun,89,ٱلرَّسُولُ,ࡴ۬لرَّسُولُ,1,diacritic_variant
25436,9,1654,duri,89,ٱلرَّسُولُ,اِ۬لرَّسُولُ,1,diacritic_variant
25436,9,1654,susi,89,ٱلرَّسُولُ,ࡵ۬لرَّسُولُ,1,diacritic_variant
25437,9,1655,warsh,89,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
25437,9,1655,qalun,89,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
25437,9,1655,duri,89,وَٱلَّذِينَ,وَاَلَّذِينَ,1,diacritic_variant
25437,9,1655,susi,89,وَٱلَّذِينَ,وَࡱلَّذِينَ,1,diacritic_variant
25441,9,1659,warsh,89,بِأَمۡوَٰلِهِمۡ,بِأَمْوَٰلِهِمْ,1,diacritic_variant
25441,9,1659,qalun,89,بِأَمۡوَٰلِهِمۡ,بِأَمْوَٰلِهِمْ,1,diacritic_variant
25441,9,1659,bazzi,89,بِأَمۡوَٰلِهِمۡ,بِأَمۡوَٰلِهِمُۥ,1,diacritic_variant
25442,9,1660,warsh,89,وَأَنفُسِهِمۡ,وَأَنفُسِهِمْ,1,diacritic_variant
25442,9,1660,qalun,89,وَأَنفُسِهِمۡ,وَأَنفُسِهِمْ,1,diacritic_variant
25442,9,1660,bazzi,89,وَأَنفُسِهِمۡ,وَأَنفُسِهِمُۥ,1,diacritic_variant
25445,9,1663,warsh,89,ٱلۡخَيۡرَٰتُ,ࡲ۬لْخَيْرَٰتُ,1,diacritic_variant
25445,9,1663,qalun,89,ٱلۡخَيۡرَٰتُ,ࡲ۬لْخَيْرَٰتُ,1,diacritic_variant
25445,9,1663,duri,89,ٱلۡخَيۡرَٰتُ,اُ۬لۡخَيۡرَٰتُ,1,diacritic_variant
25445,9,1663,susi,89,ٱلۡخَيۡرَٰتُ,ࡲ۬لۡخَيۡرَٰتُ,1,diacritic_variant
25448,9,1666,warsh,89,ٱلۡمُفۡلِحُونَ,ࡲ۬لْمُفْلِحُونَ,1,diacritic_variant
25448,9,1666,qalun,89,ٱلۡمُفۡلِحُونَ,ࡲ۬لْمُفْلِحُونَ,1,diacritic_variant
25448,9,1666,duri,89,ٱلۡمُفۡلِحُونَ,اُ۬لۡمُفۡلِحُونَ,1,diacritic_variant
25448,9,1666,susi,89,ٱلۡمُفۡلِحُونَ,ࡲ۬لۡمُفۡلِحُونَ,1,diacritic_variant
25450,9,1668,warsh,90,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
25450,9,1668,qalun,90,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
25450,9,1668,duri,90,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
25450,9,1668,susi,90,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
25451,9,1669,warsh,90,لَهُمۡ,لَهُمْ,1,diacritic_variant
25451,9,1669,qalun,90,لَهُمۡ,لَهُمْ,1,diacritic_variant
25451,9,1669,bazzi,90,لَهُمۡ,لَهُمُۥ,1,diacritic_variant
25452,9,1670,duri,90,جَنَّٰتࣲ,جَنَّٰتٖ,1,identical
25453,9,1671,warsh,90,تَجۡرِي,تَجْرِے,1,identical
25453,9,1671,qalun,90,تَجۡرِي,تَجْرِے,1,identical
25455,9,1673,warsh,90,تَحۡتِهَا,تَحْتِهَا,1,identical
25455,9,1673,qalun,90,تَحۡتِهَا,تَحْتِهَا,1,identical
25456,9,1674,warsh,90,ٱلۡأَنۡهَٰرُ,ࡰ۬لَانْهَٰرُ,1,diacritic_variant
25456,9,1674,qalun,90,ٱلۡأَنۡهَٰرُ,ࡰ۬لْأَنْهَٰرُ,1,diacritic_variant
25456,9,1674,duri,90,ٱلۡأَنۡهَٰرُ,اَ۬لۡأَنۡهَٰرُ,1,diacritic_variant
25456,9,1674,susi,90,ٱلۡأَنۡهَٰرُ,ࡱ۬لۡأَنۡهَٰرُ,1,diacritic_variant
25460,9,1678,warsh,90,ٱلۡفَوۡزُ,ࡰ۬لْفَوْزُ,1,diacritic_variant
25460,9,1678,qalun,90,ٱلۡفَوۡزُ,ࡰ۬لْفَوْزُ,1,diacritic_variant
25460,9,1678,duri,90,ٱلۡفَوۡزُ,اَ۬لۡفَوۡزُ,1,diacritic_variant
25460,9,1678,susi,90,ٱلۡفَوۡزُ,ࡱ۬لۡفَوۡزُ,1,diacritic_variant
25461,9,1679,warsh,90,ٱلۡعَظِيمُ,ࡲ۬لْعَظِيمُ,1,diacritic_variant
25461,9,1679,qalun,90,ٱلۡعَظِيمُ,ࡲ۬لْعَظِيمُ,1,diacritic_variant
25461,9,1679,duri,90,ٱلۡعَظِيمُ,اُ۬لۡعَظِيمُ,1,diacritic_variant
25461,9,1679,susi,90,ٱلۡعَظِيمُ,ࡲ۬لۡعَظِيمُ,1,diacritic_variant
25463,9,1681,warsh,91,ٱلۡمُعَذِّرُونَ,ࡰ۬لْمُعَذِّرُونَ,1,diacritic_variant
25463,9,1681,qalun,91,ٱلۡمُعَذِّرُونَ,ࡰ۬لْمُعَذِّرُونَ,1,diacritic_variant
25463,9,1681,duri,91,ٱلۡمُعَذِّرُونَ,اَ۬لۡمُعَذِّرُونَ,1,diacritic_variant
25463,9,1681,susi,91,ٱلۡمُعَذِّرُونَ,ࡱ۬لۡمُعَذِّرُونَ,1,diacritic_variant
25465,9,1683,warsh,91,ٱلۡأَعۡرَابِ,ࡰ۬لَاعْرَابِ,1,diacritic_variant
25465,9,1683,qalun,91,ٱلۡأَعۡرَابِ,ࡰ۬لْأَعْرَابِ,1,diacritic_variant
25465,9,1683,duri,91,ٱلۡأَعۡرَابِ,اَ۬لۡأَعۡرَابِ,1,diacritic_variant
25465,9,1683,susi,91,ٱلۡأَعۡرَابِ,ࡱ۬لۡأَعۡرَابِ,1,diacritic_variant
25466,9,1684,warsh,91,لِيُؤۡذَنَ,لِيُوذَنَ,1,diacritic_variant
25466,9,1684,qalun,91,لِيُؤۡذَنَ,لِيُؤْذَنَ,1,diacritic_variant
25466,9,1684,susi,91,لِيُؤۡذَنَ,لِيُوذَن,1,diacritic_variant
25467,9,1685,warsh,91,لَهُمۡ,لَهُمْ,1,diacritic_variant
25467,9,1685,qalun,91,لَهُمۡ,لَهُمْ,1,diacritic_variant
25467,9,1685,susi,91,لَهُمۡ,لَّهُمۡ,1,diacritic_variant
25467,9,1685,bazzi,91,لَهُمۡ,لَهُمُۥ,1,diacritic_variant
25469,9,1687,warsh,91,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
25469,9,1687,qalun,91,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
25469,9,1687,duri,91,ٱلَّذِينَ,اَ۬لَّذِينَ,1,diacritic_variant
25469,9,1687,susi,91,ٱلَّذِينَ,ࡱ۬لَّذِينَ,1,diacritic_variant
25471,9,1689,warsh,91,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
25471,9,1689,qalun,91,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
25471,9,1689,duri,91,ٱللَّهَ,اُ۬للَّهَ,1,diacritic_variant
25471,9,1689,susi,91,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
25474,9,1692,warsh,91,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
25474,9,1692,qalun,91,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
25474,9,1692,duri,91,ٱلَّذِينَ,اُ۬لَّذِينَ,1,diacritic_variant
25474,9,1692,susi,91,ٱلَّذِينَ,ࡲ۬لَّذِينَ,1,diacritic_variant
25476,9,1694,warsh,91,مِنۡهُمۡ,مِنْهُمْ,1,diacritic_variant
25476,9,1694,qalun,91,مِنۡهُمۡ,مِنْهُمْ,1,diacritic_variant
