number,sura,index,riwaya,ayah,canonical_uthmani,riwaya_uthmani,same_rasm,status
70206,58,360,qaloun,17,عَنۡهُمۡ,عَنْهُمْ,1,diacritic_variant
70206,58,360,bazzi,17,عَنۡهُمۡ,عَنۡهُمُۥ,1,diacritic_variant
70207,58,361,warsh,17,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
70207,58,361,qaloun,17,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
70207,58,361,bazzi,17,أَمۡوَٰلُهُمۡ,أَمۡوَٰلُهُمُۥ,1,diacritic_variant
70208,58,362,qaloun,17,وَلَآ,وَلَا,1,diacritic_variant
70208,58,362,sousi,17,وَلَآ,وَلَا,1,diacritic_variant
70208,58,362,bazzi,17,وَلَآ,وَلَا,1,diacritic_variant
70209,58,363,warsh,17,أَوۡلَٰدُهُم,أَوْلَٰدُهُم,1,diacritic_variant
70209,58,363,qaloun,17,أَوۡلَٰدُهُم,أَوْلَٰدُهُم,1,diacritic_variant
70209,58,363,bazzi,17,أَوۡلَٰدُهُم,أَوۡلَٰدُهُمُۥ,1,diacritic_variant
70210,58,364,bazzi,17,مِّنَ,مِنَ,1,diacritic_variant
70211,58,365,warsh,17,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
70211,58,365,qaloun,17,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
70211,58,365,douri,17,ٱللَّهِ,اَ۬للَّهِ,1,diacritic_variant
70211,58,365,sousi,17,ٱللَّهِ,ࡱ۬للَّهِ,1,diacritic_variant
70212,58,366,warsh,17,شَيًۡٔا,شَئْاً,1,diacritic_variant
70212,58,366,qaloun,17,شَيًۡٔا,شَئْاً,1,diacritic_variant
70213,58,367,warsh,17,أُوْلَٰٓئِكَ,ࡳوْلَٰٓئِكَ,1,identical
70214,58,368,warsh,17,أَصۡحَٰبُ,أَصْحَٰبُ,1,identical
70214,58,368,qaloun,17,أَصۡحَٰبُ,أَصْحَٰبُ,1,identical
70215,58,369,warsh,17,ٱلنَّارِ,ࡲ۬لنّٜارِ,1,diacritic_variant
70215,58,369,qaloun,17,ٱلنَّارِ,ࡲ۬لنَّارِ,1,diacritic_variant
70215,58,369,douri,17,ٱلنَّارِ,اُ۬لنّ۪ارِ,1,diacritic_variant
70215,58,369,sousi,17,ٱلنَّارِ,ࡲ۬لنّٜارِ,1,diacritic_variant
70216,58,370,warsh,17,هُمۡ,هُمْ,1,diacritic_variant
70216,58,370,qaloun,17,هُمۡ,هُمْ,1,diacritic_variant
70216,58,370,bazzi,17,هُمۡ,هُمُۥ,1,diacritic_variant
70219,58,373,warsh,18,يَوۡمَ,يَوْمَ,1,identical
70219,58,373,qaloun,18,يَوۡمَ,يَوْمَ,1,identical
70220,58,374,warsh,18,يَبۡعَثُهُمُ,يَبْعَثُهُمُ,1,identical
70220,58,374,qaloun,18,يَبۡعَثُهُمُ,يَبْعَثُهُمُ,1,identical
70221,58,375,warsh,18,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
70221,58,375,qaloun,18,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
70221,58,375,douri,18,ٱللَّهُ,اُ۬للَّهُ,1,diacritic_variant
70221,58,375,sousi,18,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
70222,58,376,warsh,18,جَمِيعࣰا,جَمِيعاࣰ,1,diacritic_variant
70222,58,376,qaloun,18,جَمِيعࣰا,جَمِيعاࣰ,1,diacritic_variant
70222,58,376,douri,18,جَمِيعࣰا,جَمِيعٗا,1,diacritic_variant
70223,58,377,warsh,18,فَيَحۡلِفُونَ,فَيَحْلِفُونَ,1,identical
